0	-0.152588	
0.0005	-0.549316	
0.001	-0.839233	
0.0015	-0.991821	
0.002	-0.991821	
0.0025	-0.854492	
0.003	-0.610352	
0.0035	-0.259399	
0.004	0.183105	
0.0045	0.686646	
0.005	1.23596	
0.0055	1.8158	
0.006	2.42615	
0.0065	3.0365	
0.007	3.63159	
0.0075	4.21143	
0.008	4.71497	
0.0085	5.17273	
0.009	5.52368	
0.0095	5.8136	
0.01	6.05774	
0.0105	6.28662	
0.011	6.54602	
0.0115	6.8512	
0.012	7.21741	
0.0125	7.62939	
0.013	8.08716	
0.0135	8.56018	
0.014	9.0332	
0.0145	9.49097	
0.015	9.90295	
0.0155	10.2692	
0.016	10.5896	
0.0165	10.8948	
0.017	11.2152	
0.0175	11.5356	
0.018	11.8713	
0.0185	12.1765	
0.019	12.4664	
0.0195	12.7258	
0.02	12.9852	
0.0205	13.2446	
0.021	13.5498	
0.0215	13.8702	
0.022	14.2365	
0.0225	14.6027	
0.023	14.9841	
0.0235	15.3656	
0.024	15.7318	
0.0245	16.0522	
0.025	16.2811	
0.0255	16.4337	
0.026	16.51	
0.0265	16.5253	
0.027	16.4948	
0.0275	16.4642	
0.028	16.4642	
0.0285	16.5558	
0.029	16.7389	
0.0295	17.0135	
0.03	17.3645	
0.0305	17.7612	
0.031	18.1732	
0.0315	18.5852	
0.032	18.9819	
0.0325	19.3176	
0.033	19.5923	
0.0335	19.8059	
0.034	19.9585	
0.0345	20.0653	
0.035	20.1263	
0.0355	20.1416	
0.036	20.1416	
0.0365	20.1263	
0.037	20.0958	
0.0375	20.0653	
0.038	20.0348	
0.0385	20.0348	
0.039	20.0806	
0.0395	20.1874	
0.04	20.34	
0.0405	20.5383	
0.041	20.7977	
0.0415	21.0571	
0.042	21.3318	
0.0425	21.5912	
0.043	21.7896	
0.0435	21.9269	
0.044	21.9879	
0.0445	21.9727	
0.045	21.8964	
0.0455	21.7743	
0.046	21.6217	
0.0465	21.4386	
0.047	21.2402	
0.0475	21.0419	
0.048	20.8282	
0.0485	20.6146	
0.049	20.3857	
0.0495	20.1416	
0.05	19.8822	
0.0505	19.6228	
0.051	19.3481	
0.0515	19.0735	
0.052	18.8141	
0.0525	18.5394	
0.053	18.2343	
0.0535	17.8833	
0.054	17.4408	
0.0545	16.8762	
0.055	16.1896	
0.0555	15.3809	
0.056	14.4653	
0.0565	13.504	
0.057	12.5122	
0.0575	11.5662	
0.058	10.7117	
0.0585	9.96399	
0.059	9.35364	
0.0595	8.89587	
0.06	8.56018	
0.0605	8.3313	
0.061	8.20923	
0.0615	8.14819	
0.062	8.14819	
0.0625	8.20923	
0.063	8.30078	
0.0635	8.42285	
0.064	8.57544	
0.0645	8.74329	
0.065	8.91113	
0.0655	9.07898	
0.066	9.2926	
0.0665	9.53674	
0.067	9.85718	
0.0675	10.2692	
0.068	10.7574	
0.0685	11.3373	
