0	-4.57764	
0.0005	-4.5929	
0.001	-4.60815	
0.0015	-4.62341	
0.002	-4.63867	
0.0025	-4.65393	
0.003	-4.66919	
0.0035	-4.69971	
0.004	-4.71497	
0.0045	-4.74548	
0.005	-4.776	
0.0055	-4.82178	
0.006	-4.85229	
0.0065	-4.88281	
0.007	-4.91333	
0.0075	-4.92859	
0.008	-4.94385	
0.0085	-4.95911	
0.009	-4.97437	
0.0095	-4.98962	
0.01	-4.98962	
0.0105	-5.00488	
0.011	-5.02014	
0.0115	-5.0354	
0.012	-5.05066	
0.0125	-5.06592	
0.013	-5.08118	
0.0135	-5.08118	
0.014	-5.08118	
0.0145	-5.06592	
0.015	-5.05066	
0.0155	-5.0354	
0.016	-5.00488	
0.0165	-4.97437	
0.017	-4.94385	
0.0175	-4.91333	
0.018	-4.86755	
0.0185	-4.82178	
0.019	-4.776	
0.0195	-4.74548	
0.02	-4.69971	
0.0205	-4.66919	
0.021	-4.63867	
0.0215	-4.60815	
0.022	-4.57764	
0.0225	-4.53186	
0.023	-4.50134	
0.0235	-4.45557	
0.024	-4.40979	
0.0245	-4.34875	
0.025	-4.28772	
0.0255	-4.24194	
0.026	-4.18091	
0.0265	-4.10461	
0.027	-4.04358	
0.0275	-3.98254	
0.028	-3.93677	
0.0285	-3.87573	
0.029	-3.82996	
0.0295	-3.78418	
0.03	-3.75366	
0.0305	-3.70789	
0.031	-3.64685	
0.0315	-3.58582	
0.032	-3.52478	
0.0325	-3.44849	
0.033	-3.35693	
0.0335	-3.28064	
0.034	-3.18909	
0.0345	-3.09753	
0.035	-3.02124	
0.0355	-2.92969	
0.036	-2.86865	
0.0365	-2.79236	
0.037	-2.73132	
0.0375	-2.65503	
0.038	-2.59399	
0.0385	-2.5177	
0.039	-2.45667	
0.0395	-2.38037	
0.04	-2.31934	
0.0405	-2.2583	
0.041	-2.21252	
0.0415	-2.18201	
0.042	-2.15149	
0.0425	-2.12097	
0.043	-2.10571	
0.0435	-2.10571	
0.044	-2.10571	
0.0445	-2.12097	
0.045	-2.13623	
0.0455	-2.16675	
0.046	-2.18201	
0.0465	-2.21252	
0.047	-2.22778	
0.0475	-2.24304	
0.048	-2.27356	
0.0485	-2.28882	
0.049	-2.31934	
0.0495	-2.34985	
0.05	-2.38037	
0.0505	-2.41089	
0.051	-2.45667	
0.0515	-2.48718	
0.052	-2.53296	
0.0525	-2.56348	
0.053	-2.59399	
0.0535	-2.60925	
0.054	-2.60925	
0.0545	-2.60925	
0.055	-2.59399	
0.0555	-2.59399	
0.056	-2.56348	
0.0565	-2.54822	
0.057	-2.5177	
0.0575	-2.48718	
0.058	-2.44141	
0.0585	-2.41089	
0.059	-2.36511	
0.0595	-2.31934	
0.06	-2.27356	
0.0605	-2.22778	
0.061	-2.18201	
0.0615	-2.12097	
0.062	-2.05994	
0.0625	-2.01416	
0.063	-1.96838	
0.0635	-1.92261	
0.064	-1.89209	
0.0645	-1.86157	
0.065	-1.84631	
0.0655	-1.84631	
0.066	-1.86157	
0.0665	-1.89209	
0.067	-1.92261	
0.0675	-1.98364	
0.068	-2.04468	
0.0685	-2.13623	
0.069	-2.22778	
0.0695	-2.31934	
0.07	-2.44141	
0.0705	-2.54822	
0.071	-2.67029	
0.0715	-2.80762	
0.072	-2.92969	
0.0725	-3.06702	
0.073	-3.20435	
0.0735	-3.35693	
0.074	-3.50952	
0.0745	-3.66211	
0.075	-3.82996	
0.0755	-3.98254	
0.076	-4.15039	
0.0765	-4.31824	
0.077	-4.45557	
0.0775	-4.60815	
0.078	-4.73022	
0.0785	-4.85229	
0.079	-4.95911	
0.0795	-5.05066	
0.08	-5.14221	
0.0805	-5.20325	
0.081	-5.26428	
0.0815	-5.31006	
0.082	-5.32532	
0.0825	-5.35583	
0.083	-5.37109	
0.0835	-5.38635	
0.084	-5.38635	
0.0845	-5.40161	
0.085	-5.40161	
0.0855	-5.40161	
0.086	-5.40161	
0.0865	-5.40161	
0.087	-5.38635	
0.0875	-5.37109	
0.088	-5.32532	
0.0885	-5.26428	
0.089	-5.20325	
0.0895	-5.11169	
0.09	-5.02014	
0.0905	-4.89807	
0.091	-4.79126	
0.0915	-4.66919	
0.092	-4.53186	
0.0925	-4.40979	
0.093	-4.28772	
0.0935	-4.16565	
0.094	-4.04358	
0.0945	-3.93677	
0.095	-3.82996	
0.0955	-3.7384	
0.096	-3.66211	
0.0965	-3.58582	
0.097	-3.54004	
0.0975	-3.479	
0.098	-3.43323	
0.0985	-3.38745	
0.099	-3.34167	
0.0995	-3.2959	
0.1	-3.23486	
0.1005	-3.18909	
0.101	-3.14331	
0.1015	-3.09753	
0.102	-3.05176	
0.1025	-3.02124	
0.103	-2.99072	
0.1035	-2.97546	
0.104	-2.97546	
0.1045	-2.96021	
0.105	-2.96021	
0.1055	-2.96021	
0.106	-2.96021	
0.1065	-2.96021	
0.107	-2.94495	
0.1075	-2.91443	
0.108	-2.88391	
0.1085	-2.85339	
0.109	-2.80762	
0.1095	-2.76184	
0.11	-2.71606	
0.1105	-2.68555	
0.111	-2.63977	
0.1115	-2.59399	
0.112	-2.54822	
0.1125	-2.48718	
0.113	-2.42615	
0.1135	-2.34985	
0.114	-2.27356	
0.1145	-2.18201	
0.115	-2.09045	
0.1155	-1.98364	
0.116	-1.87683	
0.1165	-1.75476	
0.117	-1.61743	
0.1175	-1.4801	
0.118	-1.32751	
0.1185	-1.17493	
0.119	-1.02234	
0.1195	-0.869751	
0.12	-0.717163	
0.1205	-0.564575	
0.121	-0.427246	
0.1215	-0.274658	
0.122	-0.137329	
0.1225	0	
0.123	0.12207	
0.1235	0.244141	
0.124	0.366211	
0.1245	0.473022	
0.125	0.595093	
0.1255	0.701904	
0.126	0.823975	
0.1265	0.930786	
0.127	1.05286	
0.1275	1.15967	
0.128	1.26648	
0.1285	1.35803	
0.129	1.44958	
0.1295	1.52588	
0.13	1.60217	
0.1305	1.66321	
0.131	1.7395	
0.1315	1.80054	
0.132	1.86157	
0.1325	1.92261	
0.133	1.96838	
0.1335	1.9989	
0.134	2.02942	
0.1345	2.04468	
0.135	2.05994	
0.1355	2.0752	
0.136	2.0752	
0.1365	2.0752	
0.137	2.0752	
0.1375	2.0752	
0.138	2.05994	
0.1385	2.04468	
0.139	2.01416	
0.1395	1.98364	
0.14	1.93787	
0.1405	1.90735	
0.141	1.84631	
0.1415	1.80054	
0.142	1.75476	
0.1425	1.69373	
0.143	1.64795	
0.1435	1.58691	
0.144	1.52588	
0.1445	1.46484	
0.145	1.40381	
0.1455	1.32751	
0.146	1.26648	
0.1465	1.19019	
0.147	1.14441	
0.1475	1.09863	
0.148	1.05286	
0.1485	1.0376	
0.149	1.0376	
0.1495	1.0376	
0.15	1.05286	
0.1505	1.09863	
0.151	1.12915	
0.1515	1.19019	
0.152	1.26648	
0.1525	1.34277	
0.153	1.41907	
0.1535	1.52588	
0.154	1.61743	
0.1545	1.72424	
0.155	1.84631	
0.1555	1.95312	
0.156	2.05994	
0.1565	2.18201	
0.157	2.28882	
0.1575	2.39563	
0.158	2.48718	
0.1585	2.57874	
0.159	2.67029	
0.1595	2.76184	
0.16	2.83813	
0.1605	2.91443	
0.161	2.97546	
0.1615	3.0365	
0.162	3.09753	
0.1625	3.12805	
0.163	3.14331	
0.1635	3.14331	
0.164	3.14331	
0.1645	3.11279	
0.165	3.06702	
0.1655	3.02124	
0.166	2.96021	
0.1665	2.89917	
0.167	2.82288	
0.1675	2.74658	
0.168	2.67029	
0.1685	2.57874	
0.169	2.50244	
0.1695	2.41089	
0.17	2.33459	
0.1705	2.24304	
0.171	2.16675	
0.1715	2.0752	
0.172	1.98364	
0.1725	1.90735	
0.173	1.8158	
0.1735	1.72424	
0.174	1.63269	
0.1745	1.54114	
0.175	1.46484	
0.1755	1.38855	
0.176	1.31226	
0.1765	1.25122	
0.177	1.19019	
0.1775	1.14441	
0.178	1.09863	
0.1785	1.06812	
0.179	1.05286	
0.1795	1.0376	
0.18	1.02234	
0.1805	1.00708	
0.181	0.991821	
0.1815	0.961304	
0.182	0.946045	
0.1825	0.915527	
0.183	0.88501	
0.1835	0.854492	
0.184	0.839233	
0.1845	0.823975	
0.185	0.808716	
0.1855	0.808716	
0.186	0.793457	
0.1865	0.778198	
0.187	0.732422	
0.1875	0.686646	
0.188	0.610352	
0.1885	0.534058	
0.189	0.427246	
0.1895	0.320435	
0.19	0.183105	
0.1905	0.0457764	
0.191	-0.106812	
0.1915	-0.259399	
0.192	-0.411987	
0.1925	-0.579834	
0.193	-0.732422	
0.1935	-0.900269	
0.194	-1.06812	
0.1945	-1.23596	
0.195	-1.41907	
0.1955	-1.60217	
0.196	-1.78528	
0.1965	-1.96838	
0.197	-2.15149	
0.1975	-2.33459	
0.198	-2.5177	
0.1985	-2.70081	
0.199	-2.86865	
0.1995	-3.0365	
0.2	-3.18909	
0.2005	-3.34167	
0.201	-3.479	
0.2015	-3.61633	
0.202	-3.75366	
0.2025	-3.87573	
0.203	-3.9978	
0.2035	-4.11987	
0.204	-4.22668	
0.2045	-4.30298	
0.205	-4.37927	
0.2055	-4.44031	
0.206	-4.47083	
0.2065	-4.50134	
0.207	-4.50134	
0.2075	-4.48608	
0.208	-4.45557	
0.2085	-4.40979	
0.209	-4.34875	
0.2095	-4.2572	
0.21	-4.16565	
0.2105	-4.05884	
0.211	-3.95203	
0.2115	-3.82996	
0.212	-3.70789	
0.2125	-3.57056	
0.213	-3.44849	
0.2135	-3.32642	
0.214	-3.20435	
0.2145	-3.09753	
0.215	-2.99072	
0.2155	-2.89917	
0.216	-2.80762	
0.2165	-2.71606	
0.217	-2.63977	
0.2175	-2.56348	
0.218	-2.50244	
0.2185	-2.45667	
0.219	-2.41089	
0.2195	-2.38037	
0.22	-2.36511	
0.2205	-2.38037	
0.221	-2.39563	
0.2215	-2.44141	
0.222	-2.50244	
0.2225	-2.56348	
0.223	-2.63977	
0.2235	-2.73132	
0.224	-2.80762	
0.2245	-2.89917	
0.225	-2.99072	
0.2255	-3.08228	
0.226	-3.15857	
0.2265	-3.25012	
0.227	-3.34167	
0.2275	-3.41797	
0.228	-3.50952	
0.2285	-3.57056	
0.229	-3.63159	
0.2295	-3.66211	
0.23	-3.69263	
0.2305	-3.70789	
0.231	-3.72314	
0.2315	-3.70789	
0.232	-3.69263	
0.2325	-3.66211	
0.233	-3.61633	
0.2335	-3.5553	
0.234	-3.479	
0.2345	-3.40271	
0.235	-3.2959	
0.2355	-3.17383	
0.236	-3.0365	
0.2365	-2.88391	
0.237	-2.70081	
0.2375	-2.5177	
0.238	-2.33459	
0.2385	-2.13623	
0.239	-1.92261	
0.2395	-1.70898	
0.24	-1.4801	
0.2405	-1.23596	
0.241	-0.991821	
0.2415	-0.747681	
0.242	-0.488281	
0.2425	-0.244141	
0.243	-0.0152588	
0.2435	0.213623	
0.244	0.427246	
0.2445	0.62561	
0.245	0.793457	
0.2455	0.946045	
0.246	1.08337	
0.2465	1.20544	
0.247	1.31226	
0.2475	1.40381	
0.248	1.49536	
0.2485	1.57166	
0.249	1.63269	
0.2495	1.69373	
0.25	1.7395	
0.2505	1.78528	
0.251	1.8158	
0.2515	1.83105	
0.252	1.83105	
0.2525	1.8158	
0.253	1.78528	
0.2535	1.75476	
0.254	1.69373	
0.2545	1.63269	
0.255	1.5564	
0.2555	1.4801	
0.256	1.38855	
0.2565	1.28174	
0.257	1.19019	
0.2575	1.08337	
0.258	0.976562	
0.2585	0.869751	
0.259	0.778198	
0.2595	0.686646	
0.26	0.595093	
0.2605	0.50354	
0.261	0.427246	
0.2615	0.335693	
0.262	0.228882	
0.2625	0.137329	
0.263	0.0152588	
0.2635	-0.106812	
0.264	-0.244141	
0.2645	-0.396729	
0.265	-0.549316	
0.2655	-0.717163	
0.266	-0.900269	
0.2665	-1.08337	
0.267	-1.28174	
0.2675	-1.4801	
0.268	-1.69373	
0.2685	-1.90735	
0.269	-2.12097	
0.2695	-2.33459	
0.27	-2.54822	
0.2705	-2.76184	
0.271	-2.97546	
0.2715	-3.17383	
0.272	-3.38745	
0.2725	-3.58582	
0.273	-3.78418	
0.2735	-3.98254	
0.274	-4.18091	
0.2745	-4.37927	
0.275	-4.57764	
0.2755	-4.76074	
0.276	-4.94385	
0.2765	-5.11169	
0.277	-5.26428	
0.2775	-5.40161	
0.278	-5.53894	
0.2785	-5.66101	
0.279	-5.76782	
0.2795	-5.87463	
0.28	-5.95093	
0.2805	-6.01196	
0.281	-6.05774	
0.2815	-6.073	
0.282	-6.05774	
0.2825	-6.02722	
0.283	-5.98145	
0.2835	-5.90515	
0.284	-5.79834	
0.2845	-5.69153	
0.285	-5.53894	
0.2855	-5.38635	
0.286	-5.20325	
0.2865	-5.00488	
0.287	-4.80652	
0.2875	-4.5929	
0.288	-4.36401	
0.2885	-4.13513	
0.289	-3.89099	
0.2895	-3.66211	
0.29	-3.41797	
0.2905	-3.17383	
0.291	-2.94495	
0.2915	-2.70081	
0.292	-2.47192	
0.2925	-2.2583	
0.293	-2.04468	
0.2935	-1.83105	
0.294	-1.64795	
0.2945	-1.46484	
0.295	-1.297	
0.2955	-1.15967	
0.296	-1.0376	
0.2965	-0.946045	
0.297	-0.869751	
0.2975	-0.808716	
0.298	-0.762939	
0.2985	-0.732422	
0.299	-0.717163	
0.2995	-0.717163	
0.3	-0.732422	
0.3005	-0.762939	
0.301	-0.808716	
0.3015	-0.88501	
0.302	-0.961304	
0.3025	-1.0376	
0.303	-1.14441	
0.3035	-1.23596	
0.304	-1.34277	
0.3045	-1.44958	
0.305	-1.5564	
0.3055	-1.67847	
0.306	-1.80054	
0.3065	-1.92261	
0.307	-2.05994	
0.3075	-2.19727	
0.308	-2.31934	
0.3085	-2.44141	
0.309	-2.56348	
0.3095	-2.68555	
0.31	-2.79236	
0.3105	-2.89917	
0.311	-2.99072	
0.3115	-3.06702	
0.312	-3.12805	
0.3125	-3.18909	
0.313	-3.23486	
0.3135	-3.26538	
0.314	-3.28064	
0.3145	-3.26538	
0.315	-3.25012	
0.3155	-3.2196	
0.316	-3.18909	
0.3165	-3.14331	
0.317	-3.08228	
0.3175	-3.0365	
0.318	-2.97546	
0.3185	-2.92969	
0.319	-2.86865	
0.3195	-2.80762	
0.32	-2.74658	
0.3205	-2.68555	
0.321	-2.62451	
0.3215	-2.54822	
0.322	-2.48718	
0.3225	-2.42615	
0.323	-2.36511	
0.3235	-2.30408	
0.324	-2.2583	
0.3245	-2.21252	
0.325	-2.15149	
0.3255	-2.10571	
0.326	-2.0752	
0.3265	-2.02942	
0.327	-1.98364	
0.3275	-1.95312	
0.328	-1.92261	
0.3285	-1.89209	
0.329	-1.87683	
0.3295	-1.86157	
0.33	-1.84631	
0.3305	-1.83105	
0.331	-1.83105	
0.3315	-1.8158	
0.332	-1.80054	
0.3325	-1.77002	
0.333	-1.7395	
0.3335	-1.69373	
0.334	-1.64795	
0.3345	-1.60217	
0.335	-1.5564	
0.3355	-1.49536	
0.336	-1.44958	
0.3365	-1.38855	
0.337	-1.32751	
0.3375	-1.26648	
0.338	-1.20544	
0.3385	-1.12915	
0.339	-1.06812	
0.3395	-0.991821	
0.34	-0.900269	
0.3405	-0.823975	
0.341	-0.732422	
0.3415	-0.656128	
0.342	-0.564575	
0.3425	-0.473022	
0.343	-0.366211	
0.3435	-0.274658	
0.344	-0.167847	
0.3445	-0.0610352	
0.345	0.0610352	
0.3455	0.167847	
0.346	0.274658	
0.3465	0.366211	
0.347	0.457764	
0.3475	0.549316	
0.348	0.610352	
0.3485	0.671387	
0.349	0.717163	
0.3495	0.747681	
0.35	0.778198	
0.3505	0.793457	
0.351	0.793457	
0.3515	0.808716	
0.352	0.823975	
0.3525	0.839233	
0.353	0.869751	
0.3535	0.88501	
0.354	0.915527	
0.3545	0.930786	
0.355	0.930786	
0.3555	0.930786	
0.356	0.930786	
0.3565	0.900269	
0.357	0.869751	
0.3575	0.839233	
0.358	0.793457	
0.3585	0.732422	
0.359	0.686646	
0.3595	0.62561	
0.36	0.564575	
0.3605	0.518799	
0.361	0.473022	
0.3615	0.427246	
0.362	0.38147	
0.3625	0.350952	
0.363	0.320435	
0.3635	0.305176	
0.364	0.274658	
0.3645	0.274658	
0.365	0.259399	
0.3655	0.259399	
0.366	0.274658	
0.3665	0.289917	
0.367	0.289917	
0.3675	0.305176	
0.368	0.320435	
0.3685	0.335693	
0.369	0.335693	
0.3695	0.350952	
0.37	0.366211	
0.3705	0.38147	
0.371	0.396729	
0.3715	0.427246	
0.372	0.457764	
0.3725	0.488281	
0.373	0.50354	
0.3735	0.534058	
0.374	0.564575	
0.3745	0.579834	
0.375	0.610352	
0.3755	0.62561	
0.376	0.656128	
0.3765	0.671387	
0.377	0.701904	
0.3775	0.732422	
0.378	0.778198	
0.3785	0.808716	
0.379	0.839233	
0.3795	0.869751	
0.38	0.900269	
0.3805	0.930786	
0.381	0.961304	
0.3815	0.991821	
0.382	1.00708	
0.3825	1.0376	
0.383	1.06812	
0.3835	1.09863	
0.384	1.12915	
0.3845	1.15967	
0.385	1.19019	
0.3855	1.23596	
0.386	1.28174	
0.3865	1.34277	
0.387	1.40381	
0.3875	1.46484	
0.388	1.52588	
0.3885	1.60217	
0.389	1.66321	
0.3895	1.7395	
