0.077	-19.9432
0.0775	-20.0195
0.078	-20.0806
0.0785	-20.1416
0.079	-20.2179
0.0795	-20.2942
0.08	-20.3552
0.0805	-20.4163
0.081	-20.462
0.0815	-20.5078
0.082	-20.5383
0.0825	-20.5688
0.083	-20.5688
0.0835	-20.5688
0.084	-20.5536
0.0845	-20.5383
0.085	-20.4926
0.0855	-20.4315
0.086	-20.3705
0.0865	-20.2789
0.087	-20.1721
0.0875	-20.05
0.088	-19.928
0.0885	-19.7754
0.089	-19.6381
0.0895	-19.4702
0.09	-19.3024
0.0905	-19.1345
0.091	-18.9667
0.0915	-18.7988
0.092	-18.6157
0.0925	-18.4479
0.093	-18.2648
0.0935	-18.0969
0.094	-17.9291
0.0945	-17.7765
0.095	-17.6239
0.0955	-17.5018
0.096	-17.3798
0.0965	-17.2882
0.097	-17.1967
0.0975	-17.1356
0.098	-17.0898
0.0985	-17.0746
0.099	-17.0593
0.0995	-17.0593
0.1	-17.0746
0.1005	-17.1051
0.101	-17.1509
0.1015	-17.2119
0.102	-17.2729
0.1025	-17.3492
0.103	-17.4561
0.1035	-17.5629
0.104	-17.6849
0.1045	-17.8223
0.105	-17.9901
0.1055	-18.158
0.106	-18.3411
0.1065	-18.5394
0.107	-18.7531
0.1075	-18.9819
0.108	-19.2108
0.1085	-19.4397
0.109	-19.6991
0.1095	-19.9585
0.11	-20.2179
0.1105	-20.4773
0.111	-20.752
0.1115	-21.0266
0.112	-21.3013
0.1125	-21.5759
0.113	-21.8353
0.1135	-22.0947
0.114	-22.3541
0.1145	-22.5983
0.115	-22.8119
0.1155	-23.0255
0.116	-23.2239
0.1165	-23.407
0.117	-23.5748
0.1175	-23.7122
0.118	-23.8495
0.1185	-23.9716
0.119	-24.0784
0.1195	-24.1852
0.12	-24.2615
0.1205	-24.353
0.121	-24.4141
0.1215	-24.4751
0.122	-24.5361
0.1225	-24.5667
0.123	-24.5972
0.1235	-24.6277
0.124	-24.6429
0.1245	-24.6429
0.125	-24.6429
0.1255	-24.6429
0.126	-24.6429
0.1265	-24.6429
0.127	-24.6277
0.1275	-24.6277
0.128	-24.6277
0.1285	-24.6277
0.129	-24.6277
0.1295	-24.6277
0.13	-24.6429
0.1305	-24.6582
0.131	-24.6735
0.1315	-24.6887
0.132	-24.704
0.1325	-24.7345
0.133	-24.765
0.1335	-24.7955
0.134	-24.826
0.1345	-24.8718
0.135	-24.9329
0.1355	-24.9939
0.136	-25.0549
0.1365	-25.1465
0.137	-25.2228
0.1375	-25.3143
0.138	-25.4059
0.1385	-25.4974
0.139	-25.589
0.1395	-25.6805
0.14	-25.7568
0.1405	-25.8331
0.141	-25.9094
0.1415	-25.9552
0.142	-26.0162
0.1425	-26.0468
0.143	-26.062
0.1435	-26.062
0.144	-26.0468
0.1445	-26.0162
0.145	-25.9552
0.1455	-25.8942
0.146	-25.8026
0.1465	-25.7111
0.147	-25.589
0.1475	-25.4669
0.148	-25.3143
0.1485	-25.1617
0.149	-25.0092
0.1495	-24.8413
0.15	-24.6887
0.1505	-24.5209
0.151	-24.3683
0.1515	-24.2157
0.152	-24.0784
0.1525	-23.941
0.153	-23.8342
0.1535	-23.7122
0.154	-23.6206
0.1545	-23.5291
0.155	-23.4528
0.1555	-23.3917
0.156	-23.3459
0.1565	-23.3002
0.157	-23.2849
0.1575	-23.2697
0.158	-23.2697
0.1585	-23.3002
0.159	-23.3307
0.1595	-23.3765
0.16	-23.4375
0.1605	-23.5138
0.161	-23.6206
0.1615	-23.7274
0.162	-23.8647
0.1625	-24.0021
0.163	-24.1699
0.1635	-24.3683
0.164	-24.5667
0.1645	-24.7955
0.165	-25.0397
0.1655	-25.2991
0.166	-25.5737
0.1665	-25.8484
0.167	-26.1383
0.1675	-26.413
0.168	-26.6724
0.1685	-26.9318
0.169	-27.1454
0.1695	-27.359
0.17	-27.5269
0.1705	-27.6642
0.171	-27.771
0.1715	-27.8473
0.172	-27.8931
0.1725	-27.9083
0.173	-27.9083
0.1735	-27.8778
0.174	-27.832
0.1745	-27.771
0.175	-27.6794
0.1755	-27.6031
0.176	-27.4963
0.1765	-27.3895
0.177	-27.2827
0.1775	-27.1606
0.178	-27.0538
0.1785	-26.9318
0.179	-26.825
0.1795	-26.7181
0.18	-26.6113
0.1805	-26.5198
0.181	-26.413
0.1815	-26.3214
0.182	-26.2299
0.1825	-26.1688
0.183	-26.123
0.1835	-26.0925
0.184	-26.0773
0.1845	-26.0925
0.185	-26.1383
0.1855	-26.2146
0.186	-26.3062
0.1865	-26.413
0.187	-26.5503
0.1875	-26.7181
0.188	-26.886
0.1885	-27.0844
0.189	-27.2827
0.1895	-27.4963
0.19	-27.7252
0.1905	-27.9541
0.191	-28.1677
0.1915	-28.3966
0.192	-28.6255
0.1925	-28.8391
0.193	-29.0375
0.1935	-29.2358
0.194	-29.4037
0.1945	-29.5563
0.195	-29.6936
0.1955	-29.8157
0.196	-29.9225
0.1965	-29.9988
0.197	-30.0446
0.1975	-30.0751
0.198	-30.0751
0.1985	-30.0446
0.199	-29.9835
0.1995	-29.9072
0.2	-29.8004
0.2005	-29.6631
0.201	-29.5105
0.2015	-29.3274
0.202	-29.129
0.2025	-28.9154
0.203	-28.7018
0.2035	-28.4576
0.204	-28.2288
0.2045	-27.9846
0.205	-27.7405
0.2055	-27.5116
0.206	-27.2675
0.2065	-27.0386
0.207	-26.8097
0.2075	-26.5961
0.208	-26.3824
0.2085	-26.1688
0.209	-25.9857
0.2095	-25.8026
0.21	-25.65
0.2105	-25.4974
0.211	-25.3754
0.2115	-25.2686
0.212	-25.1617
0.2125	-25.1007
0.213	-25.0397
0.2135	-25.0092
0.214	-24.9939
0.2145	-24.9939
0.215	-25.0092
0.2155	-25.0549
0.216	-25.1007
0.2165	-25.177
0.217	-25.2533
0.2175	-25.3448
0.218	-25.4517
0.2185	-25.5585
0.219	-25.6805
0.2195	-25.8179
0.22	-25.9552
0.2205	-26.0925
0.221	-26.2451
0.2215	-26.3977
0.222	-26.5656
0.2225	-26.7334
0.223	-26.9165
0.2235	-27.0996
0.224	-27.2827
0.2245	-27.4658
0.225	-27.6337
0.2255	-27.8168
0.226	-27.9846
0.2265	-28.1525
0.227	-28.3203
0.2275	-28.4729
0.228	-28.6255
0.2285	-28.7781
0.229	-28.9154
0.2295	-29.0527
0.23	-29.1748
0.2305	-29.2816
0.231	-29.3732
0.2315	-29.4495
0.232	-29.5105
0.2325	-29.5563
0.233	-29.5715
0.2335	-29.5868
0.234	-29.5715
0.2345	-29.5563
0.235	-29.5258
0.2355	-29.48
0.236	-29.4189
0.2365	-29.3579
0.237	-29.2816
0.2375	-29.1901
0.238	-29.1138
0.2385	-29.0222
0.239	-28.9307
0.2395	-28.8544
0.24	-28.7628
0.2405	-28.6713
0.241	-28.595
0.2415	-28.5187
0.242	-28.4424
0.2425	-28.3661
0.243	-28.2898
0.2435	-28.1982
0.244	-28.1219
0.2445	-28.0457
0.245	-27.9694
0.2455	-27.9083
0.246	-27.8473
0.2465	-27.7863
0.247	-27.7557
0.2475	-27.7252
0.248	-27.7252
0.2485	-27.7252
0.249	-27.7557
0.2495	-27.8015
0.25	-27.8625
0.2505	-27.9236
0.251	-28.0151
0.2515	-28.1067
0.252	-28.1982
0.2525	-28.3051
0.253	-28.4119
0.2535	-28.5187
0.254	-28.6255
0.2545	-28.7323
0.255	-28.8239
0.2555	-28.9307
0.256	-29.0375
0.2565	-29.129
0.257	-29.2358
0.2575	-29.3274
0.258	-29.4189
0.2585	-29.5105
0.259	-29.6021
0.2595	-29.6936
0.26	-29.7699
0.2605	-29.8462
0.261	-29.9225
0.2615	-29.9988
0.262	-30.0598
0.2625	-30.1208
0.263	-30.1819
0.2635	-30.2277
0.264	-30.2734
0.2645	-30.304
0.265	-30.3497
0.2655	-30.3802
0.266	-30.4108
0.2665	-30.4413
0.267	-30.4718
0.2675	-30.5023
0.268	-30.5176
0.2685	-30.5328
0.269	-30.5481
0.2695	-30.5634
0.27	-30.5634
0.2705	-30.5634
0.271	-30.5634
0.2715	-30.5634
0.272	-30.5481
0.2725	-30.5328
0.273	-30.5328
0.2735	-30.5176
0.274	-30.4871
0.2745	-30.4718
0.275	-30.4413
0.2755	-30.4108
0.276	-30.3802
0.2765	-30.3497
0.277	-30.3345
0.2775	-30.3192
0.278	-30.3192
0.2785	-30.3192
0.279	-30.3192
0.2795	-30.3192
0.28	-30.3345
0.2805	-30.365
0.281	-30.3802
0.2815	-30.4108
0.282	-30.4565
0.2825	-30.4871
0.283	-30.5481
0.2835	-30.5939
0.284	-30.6549
0.2845	-30.7159
0.285	-30.777
0.2855	-30.8533
0.286	-30.9296
0.2865	-30.9906
0.287	-31.0669
0.2875	-31.1432
0.288	-31.2347
0.2885	-31.311
0.289	-31.3873
0.2895	-31.4789
0.29	-31.5704
0.2905	-31.6467
0.291	-31.7383
0.2915	-31.8298
0.292	-31.9061
0.2925	-31.9824
0.293	-32.0587
0.2935	-32.135
0.294	-32.2113
0.2945	-32.2723
0.295	-32.3181
0.2955	-32.3639
0.296	-32.3944
0.2965	-32.4097
0.297	-32.4097
0.2975	-32.3792
0.298	-32.3334
0.2985	-32.2723
0.299	-32.196
0.2995	-32.1045
0.3	-31.9977
0.3005	-31.8756
0.301	-31.7535
0.3015	-31.6162
0.302	-31.4941
0.3025	-31.3416
0.303	-31.2042
0.3035	-31.0516
0.304	-30.899
0.3045	-30.7465
0.305	-30.5786
0.3055	-30.4108
0.306	-30.2277
0.3065	-30.0598
0.307	-29.8767
0.3075	-29.6936
0.308	-29.4952
0.3085	-29.3121
0.309	-29.129
0.3095	-28.9459
0.31	-28.7628
0.3105	-28.5797
0.311	-28.3966
0.3115	-28.2135
0.312	-28.0304
0.3125	-27.8473
0.313	-27.6489
0.3135	-27.4658
0.314	-27.2827
0.3145	-27.0996
0.315	-26.9165
0.3155	-26.7487
0.316	-26.5808
0.3165	-26.413
0.317	-26.2604
0.3175	-26.123
0.318	-25.9857
0.3185	-25.8636
0.319	-25.7416
0.3195	-25.65
0.32	-25.5432
0.3205	-25.4669
0.321	-25.3906
0.3215	-25.3296
0.322	-25.2686
0.3225	-25.238
0.323	-25.2075
0.3235	-25.2075
0.324	-25.2075
0.3245	-25.238
0.325	-25.2838
0.3255	-25.3601
0.326	-25.4364
0.3265	-25.5585
0.327	-25.6805
0.3275	-25.8331
0.328	-26.0162
0.3285	-26.1993
0.329	-26.413
0.3295	-26.6418
0.33	-26.886
0.3305	-27.1454
0.331	-27.4048
0.3315	-27.6642
0.332	-27.9388
0.3325	-28.1982
0.333	-28.4729
0.3335	-28.717
0.334	-28.9612
0.3345	-29.1748
0.335	-29.3732
0.3355	-29.5563
0.336	-29.7089
0.3365	-29.8462
0.337	-29.953
0.3375	-30.0446
0.338	-30.1208
0.3385	-30.1971
0.339	-30.2429
0.3395	-30.2887
0.34	-30.3345
0.3405	-30.3497
0.341	-30.365
0.3415	-30.365
0.342	-30.3497
0.3425	-30.3192
0.343	-30.2734
0.3435	-30.2277
0.344	-30.1514
0.3445	-30.0751
0.345	-29.9988
0.3455	-29.9072
0.346	-29.8157
0.3465	-29.7241
0.347	-29.6326
0.3475	-29.5563
0.348	-29.48
0.3485	-29.4189
0.349	-29.3579
0.3495	-29.3274
0.35	-29.2969
0.3505	-29.2816
0.351	-29.2664
0.3515	-29.2664
0.352	-29.2664
0.3525	-29.2816
0.353	-29.2816
0.3535	-29.2816
0.354	-29.2816
0.3545	-29.2816
0.355	-29.2816
0.3555	-29.2664
0.356	-29.2511
0.3565	-29.2358
0.357	-29.2206
0.3575	-29.2053
0.358	-29.1748
0.3585	-29.1443
0.359	-29.0985
0.3595	-29.0527
0.36	-28.9917
0.3605	-28.9307
0.361	-28.8544
0.3615	-28.7933
0.362	-28.717
0.3625	-28.6407
0.363	-28.5797
0.3635	-28.5187
0.364	-28.4576
0.3645	-28.3966
0.365	-28.3356
0.3655	-28.2745
0.366	-28.2288
0.3665	-28.183
0.367	-28.1372
0.3675	-28.1067
0.368	-28.0762
0.3685	-28.0609
0.369	-28.0457
0.3695	-28.0457
0.37	-28.0457
0.3705	-28.0609
0.371	-28.0762
0.3715	-28.1067
0.372	-28.1372
0.3725	-28.183
0.373	-28.2288
0.3735	-28.2593
0.374	-28.3051
0.3745	-28.3356
0.375	-28.3813
0.3755	-28.3966
0.376	-28.4119
0.3765	-28.4119
0.377	-28.4119
0.3775	-28.3813
0.378	-28.3508
0.3785	-28.2898
0.379	-28.2135
0.3795	-28.1372
0.38	-28.0304
0.3805	-27.8931
0.381	-27.7557
0.3815	-27.6031
0.382	-27.42
0.3825	-27.2369
0.383	-27.0538
0.3835	-26.8402
0.384	-26.6418
0.3845	-26.4435
0.385	-26.2299
0.3855	-26.0315
0.386	-25.8484
0.3865	-25.65
0.387	-25.4822
0.3875	-25.3143
0.388	-25.1465
0.3885	-25.0092
0.389	-24.8718
0.3895	-24.7498
0.39	-24.6277
0.3905	-24.5361
0.391	-24.4446
0.3915	-24.3835
0.392	-24.3378
0.3925	-24.292
0.393	-24.2615
0.3935	-24.2462
0.394	-24.2462
0.3945	-24.2615
0.395	-24.2767
0.3955	-24.3073
0.396	-24.3378
0.3965	-24.3835
0.397	-24.4446
0.3975	-24.5056
0.398	-24.5667
0.3985	-24.6277
0.399	-24.6887
0.3995	-24.7498
0.4	-24.8108
0.4005	-24.8718
0.401	-24.9176
0.4015	-24.9786
0.402	-25.0244
0.4025	-25.0702
0.403	-25.116
0.4035	-25.1465
0.404	-25.177
0.4045	-25.1923
0.405	-25.2228
0.4055	-25.238
0.406	-25.2533
0.4065	-25.2686
0.407	-25.2838
0.4075	-25.2991
0.408	-25.3143
0.4085	-25.3296
0.409	-25.3448
0.4095	-25.3601
0.41	-25.3906
0.4105	-25.4059
0.411	-25.4364
0.4115	-25.4669
0.412	-25.5127
0.4125	-25.5585
0.413	-25.6042
0.4135	-25.6653
0.414	-25.7263
0.4145	-25.7874
0.415	-25.8484
0.4155	-25.9094
0.416	-25.9552
0.4165	-26.0162
0.417	-26.062
0.4175	-26.0925
0.418	-26.1383
0.4185	-26.1536
0.419	-26.1841
0.4195	-26.1993
0.42	-26.1993
0.4205	-26.2146
0.421	-26.1993
0.4215	-26.1993
0.422	-26.1688
0.4225	-26.1383
0.423	-26.1078
0.4235	-26.062
0.424	-26.001
0.4245	-25.9399
0.425	-25.8484
0.4255	-25.7721
0.426	-25.6653
0.4265	-25.5585
0.427	-25.4364
0.4275	-25.3143
0.428	-25.177
0.4285	-25.0397
0.429	-24.9023
0.4295	-24.7498
0.43	-24.6124
0.4305	-24.4751
0.431	-24.3378
0.4315	-24.2004
0.432	-24.0631
0.4325	-23.9258
0.433	-23.7885
0.4335	-23.6664
0.434	-23.5291
0.4345	-23.407
0.435	-23.2849
0.4355	-23.1628
0.436	-23.0408
0.4365	-22.9187
0.437	-22.8119
0.4375	-22.6898
0.438	-22.5677
0.4385	-22.4304
0.439	-22.3083
0.4395	-22.1863
0.44	-22.0642
0.4405	-21.9421
0.441	-21.8201
0.4415	-21.698
0.442	-21.5607
0.4425	-21.4386
0.443	-21.3013
0.4435	-21.1792
0.444	-21.0419
0.4445	-20.8893
0.445	-20.752
0.4455	-20.5994
0.446	-20.462
0.4465	-20.3094
0.447	-20.1721
0.4475	-20.0195
0.448	-19.8822
0.4485	-19.7601
0.449	-19.6228
0.4495	-19.5007
0.45	-19.3939
0.4505	-19.2719
0.451	-19.165
0.4515	-19.0735
0.452	-18.9819
0.4525	-18.9056
0.453	-18.8293
0.4535	-18.7836
0.454	-18.7531
0.4545	-18.7378
0.455	-18.7378
0.4555	-18.7683
0.456	-18.7988
0.4565	-18.8446
0.457	-18.9056
0.4575	-18.9819
0.458	-19.0582
0.4585	-19.165
0.459	-19.2566
0.4595	-19.3634
0.46	-19.4702
0.4605	-19.577
0.461	-19.6838
0.4615	-19.7906
0.462	-19.8975
0.4625	-19.989
0.463	-20.0806
0.4635	-20.1569
0.464	-20.2332
0.4645	-20.2942
0.465	-20.3552
0.4655	-20.4163
0.466	-20.462
0.4665	-20.4926
0.467	-20.5231
0.4675	-20.5536
0.468	-20.5688
0.4685	-20.5688
0.469	-20.5536
0.4695	-20.5383
0.47	-20.5078
0.4705	-20.4773
0.471	-20.4163
0.4715	-20.3552
0.472	-20.2942
0.4725	-20.2179
0.473	-20.1416
0.4735	-20.05
0.474	-19.9738
0.4745	-19.8822
0.475	-19.8059
0.4755	-19.7296
0.476	-19.6686
0.4765	-19.6075
0.477	-19.5465
0.4775	-19.516
0.478	-19.4855
0.4785	-19.4702
0.479	-19.455
0.4795	-19.455
0.48	-19.4702
0.4805	-19.5007
0.481	-19.5312
0.4815	-19.577
0.482	-19.6228
0.4825	-19.6838
0.483	-19.7449
0.4835	-19.8059
0.484	-19.8822
0.4845	-19.9432
0.485	-20.0195
0.4855	-20.0958
0.486	-20.1721
0.4865	-20.2332
0.487	-20.3094
0.4875	-20.3705
0.488	-20.4315
0.4885	-20.4773
0.489	-20.5383
0.4895	-20.5841
0.49	-20.6299
0.4905	-20.6757
0.491	-20.7062
0.4915	-20.752
0.492	-20.7825
0.4925	-20.8282
0.493	-20.8435
0.4935	-20.874
0.494	-20.8893
0.4945	-20.9045
0.495	-20.9045
0.4955	-20.9045
0.496	-20.8893
0.4965	-20.8893
0.497	-20.874
0.4975	-20.8588
0.498	-20.8588
0.4985	-20.8588
0.499	-20.874
0.4995	-20.874
0.5	-20.8893
0.5005	-20.9198
0.501	-20.9503
0.5015	-20.9808
0.502	-21.0266
0.5025	-21.0724
0.503	-21.1182
0.5035	-21.1639
0.504	-21.2097
0.5045	-21.2708
0.505	-21.3165
0.5055	-21.3776
0.506	-21.4233
0.5065	-21.4844
0.507	-21.5302
0.5075	-21.5759
0.508	-21.6064
0.5085	-21.6217
0.509	-21.637
0.5095	-21.637
0.51	-21.6217
0.5105	-21.6064
0.511	-21.5759
0.5115	-21.5149
0.512	-21.4691
0.5125	-21.3928
0.513	-21.3165
0.5135	-21.2402
0.514	-21.1487
0.5145	-21.0571
0.515	-20.9808
0.5155	-20.8893
0.516	-20.7977
0.5165	-20.7062
0.517	-20.6146
0.5175	-20.5231
0.518	-20.4315
0.5185	-20.34
0.519	-20.2484
0.5195	-20.1569
0.52	-20.0653
0.5205	-19.989
0.521	-19.8975
0.5215	-19.8212
0.522	-19.7601
0.5225	-19.6838
0.523	-19.6381
0.5235	-19.5923
0.524	-19.577
0.5245	-19.577
0.525	-19.577
0.5255	-19.6075
0.526	-19.6381
0.5265	-19.6991
0.527	-19.7449
0.5275	-19.8059
0.528	-19.8669
0.5285	-19.9432
0.529	-20.0043
0.5295	-20.0806
0.53	-20.1416
0.5305	-20.2026
0.531	-20.2789
0.5315	-20.34
0.532	-20.4163
0.5325	-20.4926
0.533	-20.5688
0.5335	-20.6299
0.534	-20.7062
0.5345	-20.7825
0.535	-20.8435
0.5355	-20.9198
0.536	-20.9656
0.5365	-21.0266
0.537	-21.0724
0.5375	-21.1334
0.538	-21.1792
0.5385	-21.225
0.539	-21.2708
0.5395	-21.3013
0.54	-21.3623
0.5405	-21.4081
0.541	-21.4691
0.5415	-21.5302
0.542	-21.5912
0.5425	-21.6675
0.543	-21.7438
0.5435	-21.8201
0.544	-21.8964
0.5445	-21.9879
0.545	-22.0795
0.5455	-22.1558
0.546	-22.2473
0.5465	-22.3389
0.547	-22.4304
0.5475	-22.522
0.548	-22.6135
0.5485	-22.7051
0.549	-22.7966
0.5495	-22.8729
0.55	-22.9492
0.5505	-23.0255
0.551	-23.0865
0.5515	-23.1628
0.552	-23.2239
0.5525	-23.3002
0.553	-23.3612
0.5535	-23.407
0.554	-23.468
0.5545	-23.5138
0.555	-23.5596
0.5555	-23.6053
0.556	-23.6359
0.5565	-23.6511
0.557	-23.6664
0.5575	-23.6816
0.558	-23.6664
0.5585	-23.6664
0.559	-23.6511
0.5595	-23.6206
0.56	-23.5901
0.5605	-23.5596
0.561	-23.5138
0.5615	-23.4833
0.562	-23.4375
0.5625	-23.407
0.563	-23.3765
0.5635	-23.3307
0.564	-23.3002
0.5645	-23.2697
0.565	-23.2391
0.5655	-23.1934
0.566	-23.1476
0.5665	-23.1018
0.567	-23.056
0.5675	-22.995
0.568	-22.9492
0.5685	-22.8882
0.569	-22.8271
0.5695	-22.7661
0.57	-22.6898
0.5705	-22.6288
0.571	-22.5677
0.5715	-22.5067
0.572	-22.4457
0.5725	-22.3846
0.573	-22.3236
0.5735	-22.2626
0.574	-22.2015
0.5745	-22.1252
0.575	-22.0642
0.5755	-22.0032
0.576	-21.9421
0.5765	-21.8658
0.577	-21.8048
0.5775	-21.7438
0.578	-21.6827
0.5785	-21.6217
0.579	-21.5759
0.5795	-21.5302
0.58	-21.4996
0.5805	-21.4691
0.581	-21.4386
0.5815	-21.4233
0.582	-21.4081
0.5825	-21.4233
0.583	-21.4233
0.5835	-21.4539
0.584	-21.4844
0.5845	-21.5149
0.585	-21.5607
0.5855	-21.6064
0.586	-21.6522
0.5865	-21.7133
0.587	-21.759
0.5875	-21.8201
0.588	-21.8811
0.5885	-21.9421
0.589	-22.0184
0.5895	-22.0795
0.59	-22.1558
0.5905	-22.2321
0.591	-22.3083
0.5915	-22.3846
0.592	-22.4457
0.5925	-22.4915
0.593	-22.5372
0.5935	-22.583
0.594	-22.6135
0.5945	-22.6288
0.595	-22.6593
0.5955	-22.6593
0.596	-22.6746
0.5965	-22.6746
0.597	-22.6746
0.5975	-22.6593
0.598	-22.644
0.5985	-22.6288
0.599	-22.6135
0.5995	-22.5677
0.6	-22.5372
0.6005	-22.4762
0.601	-22.4152
0.6015	-22.3389
0.602	-22.2473
0.6025	-22.1405
0.603	-22.0337
0.6035	-21.9269
0.604	-21.8048
0.6045	-21.6827
0.605	-21.5454
0.6055	-21.4233
0.606	-21.286
0.6065	-21.1639
0.607	-21.0571
0.6075	-20.9503
0.608	-20.8588
0.6085	-20.7825
0.609	-20.7062
0.6095	-20.6604
0.61	-20.5994
0.6105	-20.5688
0.611	-20.5383
0.6115	-20.5383
0.612	-20.5383
0.6125	-20.5536
0.613	-20.5841
0.6135	-20.6451
0.614	-20.7062
0.6145	-20.7825
0.615	-20.874
0.6155	-20.9808
0.616	-21.1029
0.6165	-21.2402
0.617	-21.3928
0.6175	-21.5607
0.618	-21.7438
0.6185	-21.9421
0.619	-22.1405
0.6195	-22.3694
0.62	-22.5983
0.6205	-22.8271
0.621	-23.0713
0.6215	-23.3307
0.622	-23.5748
0.6225	-23.8342
0.623	-24.0784
0.6235	-24.3378
0.624	-24.5819
0.6245	-24.826
0.625	-25.0549
0.6255	-25.2838
0.626	-25.4974
0.6265	-25.7111
0.627	-25.8942
0.6275	-26.0773
0.628	-26.2451
0.6285	-26.3977
0.629	-26.5503
0.6295	-26.6724
0.63	-26.7944
0.6305	-26.886
0.631	-26.9623
0.6315	-27.0233
0.632	-27.0538
0.6325	-27.0844
0.633	-27.0844
0.6335	-27.0844
0.634	-27.0691
0.6345	-27.0233
0.635	-26.9775
0.6355	-26.9012
0.636	-26.825
0.6365	-26.7334
0.637	-26.6418
0.6375	-26.535
0.638	-26.413
0.6385	-26.2909
0.639	-26.1688
0.6395	-26.0468
0.64	-25.9094
0.6405	-25.7874
0.641	-25.6805
0.6415	-25.5737
0.642	-25.4669
0.6425	-25.3754
0.643	-25.2838
0.6435	-25.2228
0.644	-25.1617
0.6445	-25.1007
0.645	-25.0702
0.6455	-25.0397
0.646	-25.0244
0.6465	-25.0244
0.647	-25.0244
0.6475	-25.0549
0.648	-25.0854
0.6485	-25.1465
0.649	-25.2075
0.6495	-25.2838
0.65	-25.3754
0.6505	-25.4669
0.651	-25.589
0.6515	-25.7111
0.652	-25.8484
0.6525	-25.9857
0.653	-26.1383
0.6535	-26.3062
0.654	-26.4893
0.6545	-26.6571
0.655	-26.8402
0.6555	-27.0233
0.656	-27.2217
0.6565	-27.4048
0.657	-27.6031
0.6575	-27.8015
0.658	-27.9846
0.6585	-28.183
0.659	-28.3661
0.6595	-28.5645
0.66	-28.7628
0.6605	-28.9459
0.661	-29.129
0.6615	-29.3121
0.662	-29.5105
0.6625	-29.6783
0.663	-29.8615
0.6635	-30.0293
0.664	-30.1971
0.6645	-30.3497
0.665	-30.4871
0.6655	-30.6396
0.666	-30.7617
0.6665	-30.899
0.667	-31.0211
0.6675	-31.1432
0.668	-31.2805
0.6685	-31.3873
0.669	-31.5094
0.6695	-31.6162
0.67	-31.723
0.6705	-31.8298
0.671	-31.9214
0.6715	-31.9977
0.672	-32.074
0.6725	-32.135
