0.07	-5.00488	-2.77704	
0.0705	-5.08118	-2.88104	
0.071	-5.14221	-2.99337	
0.0715	-5.20325	-3.11226	
0.072	-5.26428	-3.23608	
0.0725	-5.34058	-3.36343	
0.073	-5.44739	-3.49322	
0.0735	-5.56946	-3.62477	
0.074	-5.70679	-3.75767	
0.0745	-5.85937	-3.89173	
0.075	-6.01196	-4.0269	
0.0755	-6.16455	-4.16317	
0.076	-6.30188	-4.30044	
0.0765	-6.43921	-4.43857	
0.077	-6.54602	-4.57727	
0.0775	-6.63757	-4.71608	
0.078	-6.72913	-4.85441	
0.0785	-6.82068	-4.99175	
0.079	-6.92749	-5.12769	
0.0795	-7.06482	-5.26208	
0.08	-7.24792	-5.39512	
0.0805	-7.47681	-5.52749	
0.081	-7.73621	-5.66024	
0.0815	-8.04138	-5.79467	
0.082	-8.36182	-5.93228	
0.0825	-8.69751	-6.07453	
0.083	-9.01794	-6.22274	
0.0835	-9.32312	-6.37783	
0.084	-9.61304	-6.54037	
0.0845	-9.85718	-6.71049	
0.085	-10.0708	-6.88782	
0.0855	-10.2539	-7.07157	
0.086	-10.3912	-7.26061	
0.0865	-10.5133	-7.45352	
0.087	-10.5896	-7.6487	
0.0875	-10.6506	-7.8444	
0.088	-10.6659	-8.03879	
0.0885	-10.6506	-8.22992	
0.089	-10.6049	-8.41577	
0.0895	-10.5286	-8.59435	
0.09	-10.4218	-8.76366	
0.0905	-10.2997	-8.92184	
0.091	-10.1471	-9.06713	
0.0915	-9.96399	-9.19789	
0.092	-9.75037	-9.31255	
0.0925	-9.50623	-9.40959	
0.093	-9.24683	-9.48762	
0.0935	-8.95691	-9.54543	
0.094	-8.63647	-9.58189	
0.0945	-8.30078	-9.596	
0.095	-7.93457	-9.5869	
0.0955	-7.5531	-9.55387	
0.096	-7.17163	-9.49639	
0.0965	-6.75964	-9.41418	
0.097	-6.34766	-9.30711	
0.0975	-5.93567	-9.17529	
0.098	-5.52368	-9.01907	
0.0985	-5.12695	-8.8391	
0.099	-4.74548	-8.63633	
0.0995	-4.37927	-8.41202	
0.1	-4.02832	-8.16766	
0.1005	-3.72314	-7.90503	
0.101	-3.43323	-7.62618	
0.1015	-3.17383	-7.33338	
0.102	-2.92969	-7.02898	
0.1025	-2.70081	-6.71535	
0.103	-2.50244	-6.39483	
0.1035	-2.33459	-6.06982	
0.104	-2.19727	-5.74275	
0.1045	-2.10571	-5.41614	
0.105	-2.05994	-5.09259	
0.1055	-2.04468	-4.77477	
0.106	-2.05994	-4.46529	
0.1065	-2.10571	-4.16663	
0.107	-2.15149	-3.88106	
0.1075	-2.22778	-3.61052	
0.108	-2.30408	-3.35669	
0.1085	-2.36511	-3.12085	
0.109	-2.41089	-2.90379	
0.1095	-2.44141	-2.70578	
0.11	-2.47192	-2.5267	
0.1105	-2.48718	-2.36617	
0.111	-2.5177	-2.22361	
0.1115	-2.56348	-2.09839	
0.112	-2.62451	-1.98997	
0.1125	-2.70081	-1.89785	
0.113	-2.79236	-1.82159	
0.1135	-2.88391	-1.76079	
0.114	-2.97546	-1.71493	
0.1145	-3.06702	-1.68342	
0.115	-3.12805	-1.66551	
0.1155	-3.17383	-1.66019	
0.116	-3.23486	-1.6663	
0.1165	-3.28064	-1.68276	
0.117	-3.35693	-1.70852	
0.1175	-3.43323	-1.74274	
0.118	-3.50952	-1.78469	
0.1185	-3.58582	-1.83364	
0.119	-3.66211	-1.88888	
0.1195	-3.72314	-1.94971	
0.12	-3.76892	-2.01533	
0.1205	-3.78418	-2.08477	
0.121	-3.78418	-2.15692	
0.1215	-3.75366	-2.23053	
0.122	-3.69263	-2.30422	
0.1225	-3.60107	-2.37648	
0.123	-3.50952	-2.44575	
0.1235	-3.41797	-2.51066	
0.124	-3.34167	-2.57013	
0.1245	-3.26538	-2.6234	
0.125	-3.2196	-2.66999	
0.1255	-3.17383	-2.70976	
0.126	-3.15857	-2.74282	
0.1265	-3.15857	-2.76956	
0.127	-3.17383	-2.79062	
0.1275	-3.20435	-2.80674	
0.128	-3.23486	-2.81878	
0.1285	-3.28064	-2.82758	
0.129	-3.34167	-2.83402	
0.1295	-3.40271	-2.83903	
0.13	-3.43323	-2.84336	
0.1305	-3.46375	-2.84748	
0.131	-3.46375	-2.85165	
0.1315	-3.44849	-2.85585	
0.132	-3.38745	-2.85978	
0.1325	-3.31116	-2.86284	
0.133	-3.18909	-2.86418	
0.1335	-3.0365	-2.86272	
0.134	-2.85339	-2.85718	
0.1345	-2.68555	-2.84631	
0.135	-2.50244	-2.82903	
0.1355	-2.36511	-2.80462	
0.136	-2.24304	-2.77277	
0.1365	-2.18201	-2.73371	
0.137	-2.13623	-2.68813	
0.1375	-2.15149	-2.63712	
0.138	-2.18201	-2.58213	
0.1385	-2.2583	-2.52479	
0.139	-2.36511	-2.46694	
0.1395	-2.50244	-2.41053	
0.14	-2.65503	-2.35749	
0.1405	-2.83813	-2.30973	
0.141	-3.0365	-2.26903	
0.1415	-3.26538	-2.23712	
0.142	-3.49426	-2.21557	
0.1425	-3.72314	-2.20571	
0.143	-3.92151	-2.20844	
0.1435	-4.10461	-2.22417	
0.144	-4.2572	-2.25284	
0.1445	-4.37927	-2.29397	
0.145	-4.47083	-2.34665	
0.1455	-4.53186	-2.40963	
0.146	-4.57764	-2.48141	
0.1465	-4.5929	-2.56037	
0.147	-4.62341	-2.64486	
0.1475	-4.63867	-2.73336	
0.148	-4.63867	-2.82445	
0.1485	-4.63867	-2.91675	
0.149	-4.60815	-3.00893	
0.1495	-4.54712	-3.0996	
0.15	-4.47083	-3.1873	
0.1505	-4.39453	-3.27063	
0.151	-4.30298	-3.34837	
0.1515	-4.22668	-3.41948	
0.152	-4.15039	-3.48321	
0.1525	-4.0741	-3.53902	
0.153	-3.96729	-3.58649	
0.1535	-3.84521	-3.6251	
0.154	-3.69263	-3.65428	
0.1545	-3.52478	-3.67338	
0.155	-3.34167	-3.68175	
0.1555	-3.17383	-3.67889	
0.156	-3.00598	-3.66451	
0.1565	-2.85339	-3.63862	
0.157	-2.70081	-3.6014	
0.1575	-2.56348	-3.55327	
0.158	-2.41089	-3.49473	
0.1585	-2.24304	-3.42624	
0.159	-2.09045	-3.34824	
0.1595	-1.92261	-3.26121	
0.16	-1.77002	-3.16565	
0.1605	-1.61743	-3.06216	
0.161	-1.4801	-2.95141	
0.1615	-1.37329	-2.83424	
0.162	-1.297	-2.71173	
0.1625	-1.26648	-2.58527	
0.163	-1.26648	-2.4565	
0.1635	-1.31226	-2.32731	
0.164	-1.35803	-2.19962	
0.1645	-1.41907	-2.07527	
0.165	-1.46484	-1.95581	
0.1655	-1.49536	-1.84244	
0.166	-1.51062	-1.73594	
0.1665	-1.51062	-1.63672	
0.167	-1.4801	-1.54486	
0.1675	-1.44958	-1.46012	
0.168	-1.40381	-1.38207	
0.1685	-1.35803	-1.31021	
0.169	-1.31226	-1.24398	
0.1695	-1.26648	-1.18285	
0.17	-1.2207	-1.1263	
0.1705	-1.15967	-1.07382	
0.171	-1.11389	-1.02484	
0.1715	-1.05286	-0.978876	
0.172	-0.991821	-0.935414	
0.1725	-0.915527	-0.893911	
0.173	-0.823975	-0.853752	
0.1735	-0.747681	-0.814312	
0.174	-0.656128	-0.77505	
0.1745	-0.564575	-0.735459	
0.175	-0.488281	-0.695113	
0.1755	-0.396729	-0.653698	
0.176	-0.320435	-0.610961	
0.1765	-0.228882	-0.566701	
0.177	-0.12207	-0.520681	
0.1775	-0.0152588	-0.47259	
0.178	0.0915527	-0.422146	
0.1785	0.167847	-0.369222	
0.179	0.228882	-0.313952	
0.1795	0.228882	-0.256821	
0.18	0.198364	-0.198736	
0.1805	0.12207	-0.140954	
0.181	0.0152588	-0.0849726	
0.1815	-0.12207	-0.0324372	
0.182	-0.274658	0.0149871	
0.1825	-0.442505	0.0557218	
0.183	-0.62561	0.0883242	
0.1835	-0.823975	0.111484	
0.184	-1.05286	0.123976	
0.1845	-1.32751	0.124536	
0.185	-1.63269	0.111792	
0.1855	-1.96838	0.0843445	
0.186	-2.33459	0.0408236	
0.1865	-2.71606	-0.0200522	
0.187	-3.11279	-0.0993903	
0.1875	-3.50952	-0.19805	
0.188	-3.90625	-0.316583	
0.1885	-4.30298	-0.455228	
0.189	-4.68445	-0.613914	
0.1895	-5.06592	-0.792257	
0.19	-5.44739	-0.989659	
0.1905	-5.82886	-1.20538	
0.191	-6.17981	-1.43849	
0.1915	-6.48499	-1.6877	
0.192	-6.75964	-1.95126	
0.1925	-6.98853	-2.22711	
0.193	-7.20215	-2.51295	
0.1935	-7.38525	-2.80637	
0.194	-7.56836	-3.10503	
0.1945	-7.75146	-3.40678	
0.195	-7.90405	-3.70963	
0.1955	-8.04138	-4.01168	
0.196	-8.16345	-4.31106	
0.1965	-8.23975	-4.60596	
0.197	-8.28552	-4.8945	
0.1975	-8.27026	-5.17465	
0.198	-8.20923	-5.44422	
0.1985	-8.0719	-5.70083	
0.199	-7.90405	-5.94192	
0.1995	-7.69043	-6.16498	
0.2	-7.43103	-6.3676	
0.2005	-7.17163	-6.54756	
0.201	-6.89697	-6.70305	
0.2015	-6.60706	-6.83268	
0.202	-6.3324	-6.93546	
0.2025	-6.05774	-7.01091	
0.203	-5.79834	-7.059	
0.2035	-5.5542	-7.08015	
0.204	-5.2948	-7.07513	
0.2045	-5.05066	-7.04488	
0.205	-4.79126	-6.9905	
0.2055	-4.54712	-6.9132	
0.206	-4.28772	-6.8143	
0.2065	-4.04358	-6.69515	
0.207	-3.78418	-6.55717	
0.2075	-3.52478	-6.40172	
0.208	-3.28064	-6.23019	
0.2085	-3.02124	-6.04398	
0.209	-2.76184	-5.84443	
0.2095	-2.50244	-5.6328	
0.21	-2.2583	-5.41034	
0.2105	-2.02942	-5.17839	
0.211	-1.80054	-4.93833	
0.2115	-1.60217	-4.69156	
0.212	-1.43433	-4.43963	
0.2125	-1.28174	-4.18423	
0.213	-1.14441	-3.92704	
0.2135	-1.00708	-3.66967	
0.214	-0.88501	-3.41358	
0.2145	-0.762939	-3.1601	
0.215	-0.656128	-2.91043	
0.2155	-0.595093	-2.66576	
0.216	-0.564575	-2.42744	
0.2165	-0.579834	-2.197	
0.217	-0.62561	-1.97606	
0.2175	-0.701904	-1.76632	
0.218	-0.793457	-1.56938	
0.2185	-0.930786	-1.38676	
0.219	-1.06812	-1.21993	
0.2195	-1.23596	-1.07014	
0.22	-1.41907	-0.93851	
0.2205	-1.60217	-0.825947	
0.221	-1.8158	-0.733141	
0.2215	-2.02942	-0.660626	
0.222	-2.27356	-0.608798	
0.2225	-2.5177	-0.57793	
0.223	-2.7771	-0.568142	
0.2235	-3.0365	-0.57938	
0.224	-3.32642	-0.611483	
0.2245	-3.66211	-0.664372	
0.225	-4.02832	-0.738168	
0.2255	-4.45557	-0.833198	
0.226	-4.92859	-0.950052	
0.2265	-5.46265	-1.08958	
0.227	-5.9967	-1.25271	
0.2275	-6.54602	-1.44017	
0.228	-7.09534	-1.65239	
0.2285	-7.61414	-1.88939	
0.229	-8.10242	-2.15067	
0.2295	-8.56018	-2.43514	
0.23	-8.97217	-2.74122	
0.2305	-9.32312	-3.06681	
0.231	-9.6283	-3.40928	
0.2315	-9.87244	-3.76555	
0.232	-10.0403	-4.13219	
0.2325	-10.1776	-4.50542	
0.233	-10.2539	-4.88139	
0.2335	-10.2692	-5.25616	
0.234	-10.2539	-5.62578	
0.2345	-10.1776	-5.98642	
0.235	-10.0708	-6.33437	
0.2355	-9.91821	-6.66615	
0.236	-9.71985	-6.97849	
0.2365	-9.47571	-7.26828	
0.237	-9.21631	-7.53272	
0.2375	-8.91113	-7.76934	
0.238	-8.57544	-7.97597	
0.2385	-8.20923	-8.15071	
0.239	-7.82776	-8.292	
0.2395	-7.41577	-8.39864	
0.24	-6.98853	-8.46972	
0.2405	-6.54602	-8.50468	
0.241	-6.08826	-8.50328	
0.2415	-5.59998	-8.46551	
0.242	-5.11169	-8.39159	
0.2425	-4.60815	-8.28198	
0.243	-4.08936	-8.13735	
0.2435	-3.57056	-7.95856	
0.244	-3.06702	-7.74676	
0.2445	-2.56348	-7.50337	
0.245	-2.0752	-7.23007	
0.2455	-1.61743	-6.92883	
0.246	-1.17493	-6.6019	
0.2465	-0.762939	-6.25178	
0.247	-0.396729	-5.88119	
0.2475	-0.0762939	-5.4932	
0.248	0.183105	-5.09119	
0.2485	0.38147	-4.67884	
0.249	0.50354	-4.26018	
0.2495	0.549316	-3.83951	
0.25	0.518799	-3.42142	
0.2505	0.427246	-3.01061	
0.251	0.259399	-2.61178	
0.2515	0.0152588	-2.22966	
0.252	-0.289917	-1.86887	
0.2525	-0.640869	-1.53385	
0.253	-1.0376	-1.22863	
0.2535	-1.44958	-0.956757	
0.254	-1.87683	-0.72113	
0.2545	-2.28882	-0.523907	
0.255	-2.71606	-0.36649	
0.2555	-3.12805	-0.249626	
0.256	-3.52478	-0.173402	
0.2565	-3.90625	-0.137254	
0.257	-4.27246	-0.140073	
0.2575	-4.62341	-0.18029	
0.258	-4.94385	-0.255921	
0.2585	-5.24902	-0.364605	
0.259	-5.52368	-0.503688	
0.2595	-5.78308	-0.670292	
0.26	-6.01196	-0.861384	
0.2605	-6.21033	-1.07379	
0.261	-6.39343	-1.30423	
0.2615	-6.54602	-1.54947	
0.262	-6.66809	-1.80625	
0.2625	-6.75964	-2.07129	
0.263	-6.83594	-2.34142	
0.2635	-6.88171	-2.61359	
0.264	-6.89697	-2.88487	
0.2645	-6.89697	-3.15247	
0.265	-6.8512	-3.41373	
0.2655	-6.79016	-3.66612	
0.266	-6.68335	-3.90721	
0.2665	-6.56128	-4.13472	
0.267	-6.39343	-4.34652	
0.2675	-6.21033	-4.54062	
0.268	-5.9967	-4.7152	
0.2685	-5.75256	-4.86865	
0.269	-5.49316	-4.99952	
0.2695	-5.23376	-5.10668	
0.27	-4.94385	-5.18929	
0.2705	-4.63867	-5.24668	
0.271	-4.3335	-5.27844	
0.2715	-4.01306	-5.28439	
0.272	-3.69263	-5.2646	
0.2725	-3.38745	-5.21944	
0.273	-3.06702	-5.14955	
0.2735	-2.7771	-5.05579	
0.274	-2.50244	-4.93937	
0.2745	-2.2583	-4.80183	
0.275	-2.04468	-4.64503	
0.2755	-1.86157	-4.47112	
0.276	-1.72424	-4.28253	
0.2765	-1.60217	-4.08191	
0.277	-1.52588	-3.87196	
0.2775	-1.49536	-3.65558	
0.278	-1.4801	-3.43572	
0.2785	-1.51062	-3.21529	
0.279	-1.5564	-2.99715	
0.2795	-1.64795	-2.78403	
0.28	-1.7395	-2.57854	
0.2805	-1.87683	-2.38306	
0.281	-2.01416	-2.19978	
0.2815	-2.18201	-2.03065	
0.282	-2.34985	-1.87734	
0.2825	-2.53296	-1.74123	
0.283	-2.71606	-1.62338	
0.2835	-2.92969	-1.52464	
0.284	-3.14331	-1.44567	
0.2845	-3.37219	-1.38693	
0.285	-3.60107	-1.34869	
0.2855	-3.84521	-1.33102	
0.286	-4.08936	-1.33382	
0.2865	-4.3335	-1.35682	
0.287	-4.57764	-1.39956	
0.2875	-4.80652	-1.46137	
0.288	-5.02014	-1.54134	
0.2885	-5.23376	-1.63833	
0.289	-5.43213	-1.75111	
0.2895	-5.59998	-1.87825	
0.29	-5.7373	-2.01807	
0.2905	-5.85937	-2.16871	
0.291	-5.95093	-2.32815	
0.2915	-6.01196	-2.49431	
0.292	-6.04248	-2.66495	
0.2925	-6.05774	-2.83783	
0.293	-6.02722	-3.01069	
0.2935	-5.9967	-3.1813	
0.294	-5.93567	-3.34758	
0.2945	-5.87463	-3.5076	
0.295	-5.8136	-3.65972	
0.2955	-5.75256	-3.80261	
0.296	-5.70679	-3.93528	
0.2965	-5.64575	-4.05706	
0.297	-5.59998	-4.16747	
0.2975	-5.5542	-4.26629	
0.298	-5.52368	-4.35356	
0.2985	-5.47791	-4.42945	
0.299	-5.44739	-4.49427	
0.2995	-5.38635	-4.54835	
0.3	-5.32532	-4.59197	
0.3005	-5.24902	-4.62537	
0.301	-5.17273	-4.64875	
0.3015	-5.08118	-4.66236	
0.302	-5.00488	-4.66645	
0.3025	-4.92859	-4.6614	
0.303	-4.86755	-4.64771	
0.3035	-4.83704	-4.62609	
0.304	-4.83704	-4.59753	
0.3045	-4.86755	-4.56331	
0.305	-4.94385	-4.52497	
0.3055	-5.08118	-4.48436	
0.306	-5.27954	-4.44377	
0.3065	-5.50842	-4.40572	
0.307	-5.8136	-4.3729	
0.3075	-6.14929	-4.34816	
0.308	-6.5155	-4.33429	
0.3085	-6.89697	-4.33386	
0.309	-7.27844	-4.34908	
0.3095	-7.62939	-4.3816	
0.31	-7.94983	-4.4324	
0.3105	-8.23975	-4.50174	
0.311	-8.46863	-4.58921	
0.3115	-8.66699	-4.69373	
0.312	-8.81958	-4.81372	
0.3125	-8.89587	-4.94708	
0.313	-8.94165	-5.09124	
0.3135	-8.92639	-5.24329	
0.314	-8.86536	-5.40012	
0.3145	-8.78906	-5.55854	
0.315	-8.68225	-5.7155	
0.3155	-8.56018	-5.86816	
0.316	-8.40759	-6.01386	
0.3165	-8.22449	-6.15014	
0.317	-8.02612	-6.27467	
0.3175	-7.78198	-6.38532	
0.318	-7.52258	-6.48008	
0.3185	-7.20215	-6.55702	
0.319	-6.86646	-6.61427	
0.3195	-6.46973	-6.65004	
0.32	-6.02722	-6.66252	
0.3205	-5.53894	-6.64989	
0.321	-4.98962	-6.61032	
0.3215	-4.36401	-6.54188	
0.322	-3.69263	-6.44253	
0.3225	-2.97546	-6.31028	
0.323	-2.19727	-6.14327	
0.3235	-1.38855	-5.93975	
0.324	-0.564575	-5.69826	
0.3245	0.228882	-5.41793	
0.325	0.976562	-5.09871	
0.3255	1.66321	-4.74153	
0.326	2.28882	-4.34828	
0.3265	2.83813	-3.9217	
0.327	3.31116	-3.46537	
0.3275	3.70789	-2.98353	
0.328	4.02832	-2.48097	
0.3285	4.27246	-1.96288	
0.329	4.45557	-1.4347	
0.3295	4.5929	-0.901901	
0.33	4.69971	-0.369713	
0.3305	4.776	0.156995	
0.331	4.83704	0.673816	
0.3315	4.88281	1.17687	
0.332	4.91333	1.66283	
0.3325	4.91333	2.12882	
0.333	4.86755	2.57224	
0.3335	4.79126	2.99073	
0.334	4.66919	3.38209	
0.3345	4.50134	3.74428	
0.335	4.2572	4.0753	
0.3355	3.96729	4.3731	
0.336	3.61633	4.63567	
0.3365	3.18909	4.86098	
0.337	2.73132	5.04708	
0.3375	2.21252	5.19216	
0.338	1.66321	5.29465	
0.3385	1.09863	5.3533	
0.339	0.50354	5.3673	
0.3395	-0.0915527	5.33624	
0.34	-0.686646	5.26023	
0.3405	-1.297	5.13982	
0.341	-1.87683	4.97599	
0.3415	-2.44141	4.77027	
0.342	-2.97546	4.5247	
0.3425	-3.49426	4.24174	
0.343	-3.96729	3.92423	
0.3435	-4.44031	3.57531	
0.344	-4.88281	3.19822	
0.3445	-5.31006	2.7963	
0.345	-5.70679	2.37294	
0.3455	-6.10352	1.93152	
0.346	-6.46973	1.47529	
0.3465	-6.79016	1.00754	
0.347	-7.08008	0.53163	
0.3475	-7.32422	0.050964	
0.348	-7.53784	-0.431051	
0.3485	-7.72095	-0.911095	
0.349	-7.91931	-1.38613	
0.3495	-8.13293	-1.85365	
0.35	-8.36182	-2.31176	
0.3505	-8.5907	-2.75907	
0.351	-8.83484	-3.19458	
0.3515	-9.07898	-3.61766	
0.352	-9.2926	-4.02785	
0.3525	-9.47571	-4.42464	
0.353	-9.6283	-4.80741	
0.3535	-9.73511	-5.17539	
0.354	-9.79614	-5.5276	
0.3545	-9.79614	-5.86283	
0.355	-9.75037	-6.17965	
0.3555	-9.65881	-6.47647	
0.356	-9.552	-6.75172	
0.3565	-9.41467	-7.00403	
0.357	-9.27734	-7.23224	
0.3575	-9.15527	-7.43562	
0.358	-9.04846	-7.61393	
0.3585	-8.95691	-7.76743	
0.359	-8.89587	-7.89683	
0.3595	-8.86536	-8.00333	
0.36	-8.86536	-8.08853	
0.3605	-8.88062	-8.15435	
0.361	-8.91113	-8.20287	
0.3615	-8.92639	-8.23614	
0.362	-8.91113	-8.25597	
0.3625	-8.86536	-8.26374	
0.363	-8.78906	-8.26045	
0.3635	-8.71277	-8.2468	
0.364	-8.62122	-8.2234	
0.3645	-8.54492	-8.19082	
0.365	-8.46863	-8.14973	
0.3655	-8.42285	-8.10088	
0.366	-8.36182	-8.04518	
0.3665	-8.31604	-7.98349	
0.367	-8.27026	-7.91668	
0.3675	-8.19397	-7.8455	
0.368	-8.11768	-7.77048	
0.3685	-8.02612	-7.69198	
0.369	-7.91931	-7.61023	
0.3695	-7.79724	-7.5253	
0.37	-7.65991	-7.43709	
0.3705	-7.52258	-7.34547	
0.371	-7.38525	-7.25028	
0.3715	-7.24792	-7.15147	
0.372	-7.09534	-7.04896	
0.3725	-6.95801	-6.94271	
0.373	-6.83594	-6.83282	
0.3735	-6.71387	-6.71952	
0.374	-6.62231	-6.6032	
0.3745	-6.54602	-6.48444	
0.375	-6.5155	-6.36406	
0.3755	-6.53076	-6.24321	
0.376	-6.5918	-6.1234	
0.3765	-6.71387	-6.00645	
0.377	-6.8512	-5.89442	
0.3775	-7.00378	-5.7893	
0.378	-7.12585	-5.69275	
0.3785	-7.20215	-5.60584	
0.379	-7.24792	-5.52896	
0.3795	-7.24792	-5.46188	
0.38	-7.20215	-5.40385	
0.3805	-7.14111	-5.35368	
0.381	-7.04956	-5.30996	
0.3815	-6.97327	-5.27126	
0.382	-6.92749	-5.23637	
0.3825	-6.89697	-5.20449	
0.383	-6.91223	-5.17519	
0.3835	-6.97327	-5.14849	
0.384	-7.09534	-5.12495	
0.3845	-7.24792	-5.10556	
0.385	-7.41577	-5.09151	
0.3855	-7.59888	-5.08395	
0.386	-7.76672	-5.0839	
0.3865	-7.90405	-5.09199	
0.387	-8.01086	-5.10839	
0.3875	-8.08716	-5.13278	
0.388	-8.13293	-5.16447	
0.3885	-8.16345	-5.2025	
0.389	-8.17871	-5.24572	
0.3895	-8.19397	-5.29301	
0.39	-8.19397	-5.34323	
0.3905	-8.19397	-5.39533	
0.391	-8.17871	-5.44828	
0.3915	-8.16345	-5.50111	
0.392	-8.14819	-5.55294	
0.3925	-8.10242	-5.60296	
0.393	-8.04138	-5.65027	
0.3935	-7.98035	-5.69396	
0.394	-7.88879	-5.73318	
0.3945	-7.79724	-5.76707	
0.395	-7.69043	-5.79483	
0.3955	-7.58362	-5.81577	
0.396	-7.47681	-5.82932	
0.3965	-7.40051	-5.83517	
0.397	-7.33948	-5.83336	
0.3975	-7.2937	-5.82422	
0.398	-7.27844	-5.80835	
0.3985	-7.24792	-5.78648	
0.399	-7.23267	-5.75936	
0.3995	-7.21741	-5.72774	
0.4	-7.21741	-5.6924	
0.4005	-7.21741	-5.65411	
0.401	-7.24792	-5.61372	
0.4015	-7.27844	-5.57214	
0.402	-7.30896	-5.53024	
